Ticker,Name,City,State,Industry,Sector,FullTimeEmployees,AuditRisk,BoardRisk,OverallRisk,PreviousClose,Open,DividendRate,PayoutRatio,Beta,TrailingPE,ForwardPE,Volume,AverageVolume,MarketCap,PriceToSalesTrailing12Months,TwoHundredDayAverage,EnterpriseValue,ProfitMargins,FloatShares,SharesOutstanding,SharesShort,HeldPercentInstitutions,ShortRatio,ShortPercentOfFloat,BookValue,PriceToBook,EarningsQuarterlyGrowth,NetIncomeToCommon,TrailingEps,ForwardEps,PegRatio,EnterpriseToRevenue,EnterpriseToEbitda,52WeekChange,CurrentPrice,TargetMeanPrice,TargetMedianPrice,RecommendationMean,RecommendationKey,NumberOfAnalystOpinions,TotalCash,TotalCashPerShare,Ebitda,TotalDebt,QuickRatio,CurrentRatio,TotalRevenue,DebtToEquity,RevenuePerShare,ReturnOnAssets,ReturnOnEquity,FreeCashflow,OperatingCashflow,EarningsGrowth,RevenueGrowth,GrossMargins,EbitdaMargins,OperatingMargins
EMN,Eastman Chemical Company,Kingsport,TN,Specialty Chemicals,Basic Materials,14000,3,5,7,98.08,97.8,3.24,0.4124,1.522,12.707474,10.956667,1651630,906464,11596437504,1.2732145,87.75545,16366407680,0.101560004,116710831,117599000,1704163,0.88387,1.86,0.0167,47.092,2.0939863,0.231,925000000,7.76,9,1.97,1.797,10.586,0.22208452,98.61,109.32,105,2.3,buy,19,509000000,4.328,1546000000,5208999936,0.681,1.39,9107999744,92.885,77.04,0.044650003,0.17056,396375008,1360000000,0.241,-0.042,0.22660999,0.16974,0.124239996
ETN,"Eaton Corporation, PLC",Dublin,,Specialty Industrial Machinery,Industrials,94000,5,6,4,323.24,322.94,3.76,0.4156,1.038,37.742928,27.496563,3068313,2268848,1.28E+11,5.410443,266.5448,1.35E+11,0.14377,397972914,399892000,3899145,0.8586,1.65,0.0098,48.254,6.6328177,0.287,3400999936,8.48,11.64,2.19,5.721,26.8,0.632293,320.06,342.77,350,2.3,buy,15,2441999872,6.108,5049999872,9788999680,0.974,1.557,23655999488,50.652,59.221,0.06983,0.18505,2487500032,3764000000,0.283,0.084,0.37065,0.21348,0.17079
EBAY,eBay Inc.,San Jose,CA,Internet Retail,Consumer Cyclical,12300,4,1,4,53.84,53.86,1.08,0.2036,1.319,10.808383,10.808383,10478403,5211164,27183300608,2.6760485,45.90475,27494899712,0.2597,504021540,502000000,15956858,0.94912004,3.01,0.0357,12.324,4.3938656,-0.228,2644999936,5.01,5.01,1.45,2.707,10.64,0.24597335,54.15,52.46,53,2.6,hold,27,8112999936,16.034,2584000000,8208000000,1.798,1.989,10158000128,130.846,19.358,0.066750005,0.45369,1632375040,2200000000,-0.189,0.018,0.72111,0.25438,0.26917
ECL,Ecolab Inc.,Saint Paul,MN,Specialty Chemicals,Basic Materials,48000,3,8,4,243.89,245.73,2.28,0.4074,1.121,45.267162,32.794353,3663747,1115559,69676220416,4.4950953,203.9312,75405942784,0.10005999,254142460,285569984,2519725,0.90526,2.2,0.0101,23.458,10.401143,,1551000064,5.39,7.44,2.23,4.865,23.023,0.35249448,243.99,243.97,243.43,2.6,hold,19,1402400000,4.903,3275200000,7000000000,0.928,1.408,15500499968,103.915,54.335,0.069070004,0.2016,1887874944,2863000064,,0.178,0.4157,0.21129999,0.14715
EIX,Edison International,Rosemead,CA,Utilities - Regulated Electric,Utilities,13003,1,1,1,71.88,72.01,3.12,1.337,0.96,31.559471,12.702127,3311123,1804933,27563704320,1.6756052,68.74915,67321708544,0.05325,383895061,384752992,4870965,0.92567,2.56,0.015700001,35.136,2.0389342,,876000000,2.27,5.64,1.91,4.093,10.995,0.041279078,71.64,79.53,79,2.3,buy,15,992000000,2.578,6122999808,36652998656,0.463,0.996,16449999872,208.078,42.894,0.02869,0.04982,-1152000000,4534000128,,0.028,0.59204,0.37222,0.22511
EW,Edwards Lifesciences Corporatio,Irvine,CA,Medical Devices,Healthcare,19800,5,3,3,88.84,89.61,0,,1.11,39.181038,29.228298,5269002,2757517,54776340480,8.916291,79.65405,53846441984,0.23013,596592078,602600000,8002174,0.84743,2.82,0.013400001,11.816,7.692959,0.033,1413799936,2.32,3.11,3,8.765,28.044,0.015755892,90.9,96.32,100.5,2.3,buy,26,1697600000,2.817,1920099968,699200000,2.318,3.755,6143399936,9.729,10.151,0.120459996,0.21284,671937472,528200000,0.036,0.095,0.76627,0.31254998,0.27387
EA,Electronic Arts Inc.,Redwood City,CA,Electronic Gaming & Multimedia,Communication Services,13700,10,4,3,137.85,138.09,0.76,0.16239999,0.796,29.650318,16.734055,2993961,2218288,36953108480,4.8866844,132.3266,35976626176,0.16834,240494699,265735008,5431598,0.99351,2.82,0.020399999,28.244,4.9235234,,1272999936,4.69,8.31,1.54,4.758,18.152,0.09781325,139.06,148.93,150,2.2,buy,25,3262000128,12.246,1982000000,2196000000,1.239,1.374,7561999872,29.229,28.007,0.07673,0.17196,1736000000,2315000064,,-0.051,0.77612,0.26209998,0.20405
ELV,"Elevance Health, Inc.",Indianapolis,IN,Healthcare Plans,Healthcare,104900,1,1,1,534.79,534.6,6.52,0.229,0.834,20.159184,12.834293,1855122,1036059,1.24E+11,0.72321653,490.5214,1.14E+11,0.03636,231836822,232418000,1790952,0.9135,1.74,0.0077,174.624,3.060404,0.129,6243999744,26.51,41.64,1.19,0.667,10.267,0.19085503,534.42,609.25,604.5,1.8,buy,18,36266999808,156.042,11152000000,26450999296,1.224,1.375,1.72E+11,64.974,731.764,0.05784,0.15955,-261124992,3569999872,0.155,0.01,0.27748,0.06493,0.07525
LLY,Eli Lilly and Company,Indianapolis,IN,Drug Manufacturers - General,Healthcare,43000,4,4,5,885.99,885.66,5.2,0.6907,0.363,129.79149,45.8444,3448680,2626587,8.40E+11,23.37865,681.5015,8.20E+11,0.17083,898208397,950404992,5400466,0.83771,1.91,0.0064,14.229,62.11821,0.668,6138399744,6.81,19.28,1.03,22.811,61.287,0.9522042,883.88,863.79,875,2,buy,25,2652499968,2.946,13373700096,26346500096,0.674,1.354,35932098560,204.278,39.919,0.12604,0.50747,-1232225024,3675500032,0.664,0.26,0.80160004,0.37219003,0.312
EMR,Emerson Electric Company,Saint Louis,MO,Specialty Industrial Machinery,Industrials,67000,4,4,8,108.14,108.25,2.1,0.622,1.331,32.264885,18.038269,3029264,2493512,62021361664,3.7522755,101.1233,77008519168,0.64971,569231520,572099968,5352070,0.77940005,1.7,0.0094,36.538,2.9670482,-0.367,1932999936,3.36,6.01,1.47,4.659,16.533,0.22760725,108.41,130.89,133,1.8,buy,19,2318000128,4.052,4657999872,11434999808,0.802,1.175,16529000448,42.698,28.94,0.051020004,0.08761,2176875008,1308999936,-0.37,0.165,0.51044,0.28181,0.22578
ENPH,"Enphase Energy, Inc.",Fremont,CA,Solar,Technology,3157,3,10,9,108.57,107.8,0,,1.77,54.984535,21.725052,5712666,3931325,14513841152,7.9392643,114.0072,14204016640,0.15096,131731860,136063008,11994863,0.81267,2.84,0.1182,6.785,15.721444,,275966016,1.94,4.91,2.53,7.77,42.49,-0.3300044,106.67,127.23,130,2.4,buy,37,1629592960,11.977,334287008,1319796992,3.672,4.156,1828109056,143.033,13.425,0.05025,0.29159,247387744,499748992,,-0.637,0.46361,0.18285999,-0.10326
ETR,Entergy Corporation,New Orleans,LA,Utilities - Regulated Electric,Utilities,12000,7,7,3,106.29,106.19,4.52,0.4409,0.721,10.602204,13.688228,2571789,1705100,22594349056,1.8890046,101.58075,50034933760,0.17732,212326182,213536992,2105516,0.90067,1.21,0.0113,67.793,1.5607806,-0.758,2120882048,9.98,7.73,2.17,4.183,10.7,0.06932795,105.81,115.6,117,2.2,buy,17,1294859008,6.064,4676027904,28400015360,0.375,0.691,11960981504,191.973,56.415,0.02683,0.15052,-1644781312,3855877120,-0.762,-0.063,0.44966,0.39094,0.13926
EOG,"EOG Resources, Inc.",Houston,TX,Oil & Gas E&P,Energy,3050,3,5,2,121.99,122.84,3.64,0.2676,1.331,9.655854,9.882591,7884598,3110366,70143475712,2.9805164,123.75675,68960428032,0.31274,572831310,574710976,9406244,0.92162,3.12,0.0164,49.834,2.4491313,-0.116,7360000000,12.64,12.35,2.31,2.93,5.222,0.10954547,122.05,146.08,145,2.3,buy,28,5292000256,9.208,13205000192,4108999936,1.868,2.323,23534000128,14.349,40.663,0.13520999,0.27216998,3039000064,10988000256,-0.101,0.047,0.62263,0.5611,0.38311002
EPAM,"EPAM Systems, Inc.",Newtown,PA,Information Technology Services,Technology,53150,8,8,9,181.8,182.51,0,,1.419,25.312328,16.84412,2698780,741270,10712509440,2.3062134,255.8714,8840093696,0.09279,56087305,57974400,801747,0.93426,0.91,0.019299999,59.985,3.0804367,0.136,431033984,7.3,10.97,2.16,1.903,13.349,-0.161425,184.78,222.5,210,2.5,buy,18,2045346048,35.28,662248000,172360000,4.52,4.682,4645064192,4.959,80.277,0.084680006,0.1305,579350272,605219968,0.139,-0.038,0.30605,0.14257,0.104329996
EQT,EQT Corporation,Pittsburgh,PA,Oil & Gas E&P,Energy,881,10,3,5,37.76,37.76,0.63,0.45560002,1.069,27.385185,10.156593,17253655,6591003,16325693440,3.6971524,38.7825,21189541888,0.14045,432133099,441592992,34081593,0.96856004,5.32,0.100600004,34.343,1.0764931,-0.915,620172032,1.35,3.64,2.31,4.799,7.256,-0.080576956,36.97,44.78,45.5,2.3,buy,18,648048000,1.468,2920306944,5504740864,0.499,0.883,4415748096,36.284,11.028,0.02787,0.04526,257463872,2671745024,-0.925,-0.307,0.46265998,0.66134,0.15265
EFX,"Equifax, Inc.",Atlanta,GA,Consulting Services,Industrials,15000,3,2,6,239.77,239.64,1.56,0.3474,1.567,53.513393,25.182772,1535717,877414,29634502656,5.5364685,227.97404,35209576448,0.10421,123005615,123611000,3312904,0.96726,3.01,0.0347,36.905,6.496139,0.111,557800000,4.48,9.52,1.59,6.578,21.734,0.06955159,239.74,268.75,266,1.8,buy,16,201000000,1.626,1620000000,5625299968,0.612,0.734,5352600064,119.377,43.473,0.0517,0.12833,615937472,1218599936,0.099,0.067,0.55491,0.30266002,0.16172001
EQIX,"Equinix, Inc.",Redwood City,CA,REIT - Specialty,Real Estate,13354,9,7,6,763.6,763.2,17.04,1.5386,0.677,76.88442,63.909775,985003,659451,72602853376,9.20948,786.43823,88377884672,0.11939,94555532,94905696,1780767,0.98856,2.1,0.0216,129.594,5.9030514,-0.108,941177984,9.95,11.97,6.44,11.211,30.33,0.006658435,765,908.9,931,2,buy,20,1527000064,16.09,2913906944,17276999680,0.922,1.095,7883490816,140.19,83.833,0.019650001,0.07728,2567894528,3122595072,-0.123,0.065,0.45294997,0.36962003,0.17207001
EQR,Equity Residential,Chicago,IL,REIT - Residential,Real Estate,2400,6,9,7,67.85,68.17,2.7,1.1381,0.86,29.192308,41.399998,2977056,1867298,25887576064,8.927692,61.1029,33884708864,0.317,376182765,378972000,4531238,0.96335,2.27,0.0163,29.162,2.3424318,0.395,914881024,2.34,1.65,-32.33,11.686,18.934,0.059726954,68.31,68.61,69,2.6,hold,18,44535000,0.118,1789629056,7520151040,0.086,0.308,2899694080,64.986,7.653,0.02785,0.082049996,1286840064,1560550016,0.379,0.036,0.63796,0.61718,0.28788
ESS,"Essex Property Trust, Inc.",San Mateo,CA,REIT - Residential,Real Estate,1747,2,7,8,280.08,281.56,9.8,1.1453,0.853,34.012222,48.89631,911073,342937,18492698624,10.903984,235.9895,24182411264,0.30957,63548348,64209100,1409642,1.00107,3.79,0.031400003,86.406,3.2199154,0.776,525024000,8.18,5.69,-88,14.259,22.121,0.21711361,278.22,263.5,264,2.8,hold,21,506836000,7.894,1093196032,6617089024,0.629,0.89,1695958016,114.961,26.421,0.026889998,0.095699996,727169856,1018000000,0.785,0.038,0.68311,0.64459,0.32945
EL,"Estee Lauder Companies, Inc. (T",New York,NY,Household & Personal Products,Consumer Defensive,44020,5,10,10,112.7,113.82,2.64,1.4830999,1.033,63.960674,27.367788,5159016,2757851,40822509568,2.66014,137.0745,47801503744,0.04177,230198049,233022000,4188221,0.91897005,1.37,0.018,16.02,7.1067414,1.115,641000000,1.78,4.16,2.79,3.115,23.026,-0.41338623,113.85,148.1,142,2.6,hold,25,3700999936,10.322,2076000000,9840000000,1.026,1.576,15345999872,149.453,42.788,0.034849998,0.09985,-1202000000,2184999936,1.116,0.05,0.70774,0.13528,0.14036
ETSY,"Etsy, Inc.",Brooklyn,NY,Internet Retail,Consumer Cyclical,2420,7,6,10,58.2,59.03,0,,1.988,27.474884,21.412811,7623134,3299433,7035858432,2.5552845,68.9538,8381160448,0.10751,115701268,116933000,15128257,1.05214,3.81,0.1476,-4.987,,-0.155,296035008,2.19,2.81,1.29,3.044,19.66,-0.28851837,60.17,69.74,70.5,2.7,hold,28,1043712000,8.926,426296992,2389040128,1.876,2.485,2753454080,,22.75,0.09142999,,569316736,718915008,-0.104,0.008,0.70412004,0.15482001,0.10541
EG,"Everest Group, Ltd.",Hamilton,,Insurance - Reinsurance,Financial Services,2844,1,7,4,380.28,380.34,8,0.1018,0.616,5.568202,5.480023,553292,271672,16391998464,1.0681262,380.17926,15837015040,0.18799,33065206,43458200,772746,0.95663,2.45,0.0278,314.009,1.2012076,1.008,2852999936,67.74,68.83,3.28,1.032,,0.10948026,377.19,428.17,424,2.2,buy,12,3940999936,90.685,,3385999872,1.172,1.57,15346499584,24.846,362.373,0.03543,0.25484,-52437500,4591000064,0.814,0.219,0.17628999,,0.20405
EVRG,"Evergy, Inc.",Kansas City,MO,Utilities - Regulated Electric,Utilities,4658,4,4,2,52.87,53.08,2.57,0.8149,0.591,17.097403,12.938575,2983784,1899159,12108060672,2.1846242,51.64925,25699966976,0.12836,228970312,229928992,9589703,0.87958,4.34,0.048899997,41.923,1.2561123,-0.14,711400000,3.08,4.07,2.3,4.637,10.823,-0.10075134,52.66,58.34,60.35,2.5,buy,7,63700000,0.277,2374500096,13630600192,0.075,0.573,5542400000,141.044,24.092,0.02507,0.07552,-797100032,1934599936,-0.145,0.026,0.49993,0.42841998,0.19204001
ES,Eversource Energy (D/B/A),Springfield,MA,Utilities - Regulated Electric,Utilities,10000,10,6,8,57.99,58,2.86,0.7972,0.609,,11.887734,4191419,2012464,20141940736,1.7594845,58.5183,48325255168,-0.03595,351180860,352255008,4810706,0.8475,2.33,0.0179,41.39,1.3814931,0.062,-411551008,-1.19,4.81,3.02,4.221,12.221,-0.19260097,57.18,68.23,67,2.4,buy,16,259212992,0.736,3954434048,28286945280,0.322,0.767,11447636992,192.439,32.712,0.029409999,-0.026400002,-3212119552,1868316032,0.058,-0.122,0.44049,0.34544,0.26218998
EXC,Exelon Corporation,Chicago,IL,Utilities - Regulated Electric,Utilities,19962,2,1,1,34.94,35.07,1.52,0.6266,0.588,14.927038,13.274809,19441810,6534203,34781044736,1.5662198,37.41,79431876608,0.10434,998275080,1000030016,13388606,0.87111,2.19,0.013400001,26.06,1.3346124,-0.016,2316999936,2.33,2.62,3.41,3.577,11.609,-0.14271629,34.78,39.67,40,2.7,hold,15,720000000,0.72,6841999872,45370998784,0.54,1.03,22207000576,174.095,22.268,0.02513,0.09064,-2748624896,5210999808,-0.018,0.086,0.40514,0.3081,0.18285999
EXPE,"Expedia Group, Inc.",Seattle,WA,Travel Services,Consumer Cyclical,17100,10,10,10,125.48,125.21,0,,1.791,24.189394,8.583333,3839362,2418014,16919196672,1.2951999,127.0216,19045541888,0.06178,125970967,126947000,5689091,0.99738,1.9,0.0514,6.665,19.16279,,807000000,5.28,14.88,0.55,1.458,11.047,0.22619045,127.72,146.03,140,2.6,hold,29,5712000000,43.029,1724000000,6557000192,0.612,0.793,13063000064,306.976,92.828,0.03872,0.25507,1753374976,2412000000,,0.084,0.88387,0.13198,-0.01454
EXPD,Expeditors International of Was,Seattle,WA,Integrated Freight & Logistics,Industrials,18403,10,5,8,126.25,126.47,1.46,0.2918,0.979,26.727272,24.311539,5508264,1389937,17857077248,2.0032175,119.6334,17053791232,0.07808,140078440,141252000,5972483,0.99654,4.17,0.0561,15.558,8.125723,-0.252,696024000,4.73,5.2,-1.53,1.913,18.02,0.08982754,126.42,111.33,112,3.4,hold,12,1370456064,9.702,946400000,564934976,1.611,1.847,8914198528,25.706,60.89,0.11185,0.26035,599846528,763683008,-0.193,-0.149,0.1398,0.10617,0.09733
EXR,Extra Space Storage Inc,Salt Lake City,UT,REIT - Industrial,Real Estate,7618,2,9,8,158,158.28,6.48,1.5105001,0.815,37.04662,33.529537,1576504,1025858,35037229056,12.014398,137.75575,45948350464,0.28118,209167605,211724992,3654931,0.99637,3.29,0.0174,67.548,2.3528454,0.086,818726016,4.29,4.74,5.98,15.756,23.115,0.09072816,158.93,157.8,158,2.8,hold,15,84461000,0.399,1987847936,11391386624,0.346,1.611,2916270080,74.507,15.478,0.04319,0.0896,1419250688,1586381056,-0.309,0.587,0.74801004,0.68164,0.43071
XOM,Exxon Mobil Corporation,Spring,TX,Oil & Gas Integrated,Energy,62000,10,7,7,111.74,111.9,3.8,0.4559,0.907,13.57353,11.29052,52019144,18027401,4.97E+11,1.4816166,109.3338,4.52E+11,0.09781,3935475723,4485929984,38017881,0.56476,1.95,0.0085,52.054,2.1277905,-0.281,32800000000,8.16,9.81,1.85,1.347,6.672,0.06203854,110.76,132.1,131.35,2.3,buy,23,33319999488,8.45,67689000960,40440000512,1.025,1.382,3.35E+11,18.981,83.296,0.0783,0.16248,26435874816,53691998208,-0.262,-0.035,0.31868,0.20185,0.13229999
FFIV,"F5, Inc.",Seattle,WA,Software - Infrastructure,Technology,6077,8,2,3,169.74,170.24,0,,1.094,20.360146,12.334546,1945830,524574,9940493312,3.5711348,172.8875,9303864320,0.17909001,58120852,58611400,2424807,0.97244,4.17,0.0473,50.048,3.388747,0.462,498512992,8.33,13.75,1.72,3.342,12.239,0.17467797,169.6,182.26,181,3.1,hold,10,903481984,15.415,760164992,266848000,1.13,1.299,2783567104,9.097,46.955,0.076,0.17618999,693714496,741809984,0.493,-0.031,0.79877,0.27309,0.20555
FDS,FactSet Research Systems Inc.,Norwalk,CT,Financial Data & Stock Exchanges,Financial Services,12262,3,3,6,408.35,420.61,4.16,0.2999,0.739,31.955505,24.32434,983573,280432,16150808576,7.4199753,446.156,17258960896,0.23557,37973971,38115800,1917434,0.93387,8.42,0.0572,49.631,8.537608,0.174,512748992,13.26,17.42,2.66,7.929,20.713,0.070944786,423.73,439.84,457,3.1,hold,15,522033984,13.706,833243008,1641542016,1.135,1.278,2176666112,86.836,57.167,0.111260004,0.28812,620617984,692846976,0.182,0.043,0.53257,0.38281,0.3666
FICO,Fair Isaac Corproation,Bozeman,MT,Software - Application,Technology,3550,10,7,10,1412.76,1418.23,0,,1.307,75.189,49.572315,235291,185387,35487571968,22.120436,1149.488,37430755328,0.29985002,24039048,24710900,751337,0.89055,3.31,0.0402,-29.72,,0.278,481046016,19.1,28.97,2.43,23.332,53.4,0.8687669,1436.11,1368.44,1434,2.6,hold,12,135667008,5.49,700952000,2078796032,1.919,2.036,1604289024,,64.581,0.26865,,417612256,479825984,0.29,0.141,0.79737,0.43692002,0.44914
FAST,Fastenal Company,Winona,MN,Industrial Distribution,Industrials,20935,1,5,3,65.12,65.35,1.56,0.7129,1.009,32.346535,28.911503,5753866,3547085,37410217984,5.0672812,65.13875,37656551424,0.1568,570818356,572547008,12825755,0.85282,3.88,0.0256,5.99,10.90818,0.009,1157600000,2.02,2.26,4.97,5.101,22.133,0.13496614,65.34,68.81,67.73,3,hold,8,237100000,0.414,1701400064,483400000,2.274,4.834,7382700032,14.097,12.915,0.20934999,0.34555998,985200000,1379800064,0.006,0.019,0.45594,0.23045999,0.2059
FRT,Federal Realty Investment Trust,North Bethesda,MD,REIT - Retail,Real Estate,297,4,2,4,99.91,100.39,4.36,1.548,1.228,35.67616,31.825396,1124651,551658,8379286528,7.26232,98.4348,13211738112,0.20661,81868609,82952600,1648192,0.97366,2.54,0.023699999,33.253,3.0147657,0.025,229068000,2.81,3.15,3.31,11.451,18.502,0.08566165,100.25,113.56,114.5,2.2,buy,16,95936000,1.157,714089984,4571369984,1.09,1.09,1153803008,143.801,14.126,0.03069,0.077810004,,,0.015,0.065,0.68533,0.6189,0.344
FDX,FedEx Corporation,Memphis,TN,Integrated Freight & Logistics,Industrials,328000,7,9,7,252.52,252.98,5.52,0.2845,1.168,14.645497,12.096329,3145207,1493206,62420905984,0.7132677,254.85515,,0.050219998,225720029,246080992,4258149,0.78086,3.36,0.0188,107.18,2.366673,-0.107,4389000192,17.32,20.97,0.81,,,0.07972586,253.66,308.67,310,2.2,buy,27,,,11262999552,,1.168,1.309,87513997312,,350.758,0.05094,0.17198999,3312375040,9061000192,-0.133,0.139,0.27653,0.1287,0.0764
FIS,Fidelity National Information S,Jacksonville,FL,Information Technology Services,Technology,60000,6,3,6,76.48,76.28,1.76,2.6667001,1.061,105.49999,13.735985,15128141,4279067,42252824576,4.2718453,63.6282,50205859840,-0.61369,553564753,556251008,12679319,0.97780997,2.9,0.0296,32.009,2.3730826,4.171,424000000,0.72,5.53,-25.7,5.076,14.788,0.4419135,75.96,80.43,82,2.2,buy,23,3328999936,5.985,3395000064,11278000128,1.091,1.518,9891000320,62.569,16.85,0.02098,0.01897,2803000064,3668000000,4.367,0.029,0.38044998,0.34324002,0.18565
FITB,Fifth Third Bancorp,Cincinnati,OH,Banks - Regional,Financial Services,18657,7,9,6,35.92,35.85,1.4,0.4395,1.255,11.4840765,10.044569,6424398,4121458,24666662912,3.0284424,32.3277,42434650112,0.28373,680104586,684044992,21233956,0.87808,4.72,0.0357,24.717,1.458915,-0.068,2156999936,3.14,3.59,6.14,5.21,,0.38906014,36.06,40.17,41,2.2,buy,21,6723999744,9.83,,22375999488,,,8144999936,,11.897,0.01092,0.12364,,3574000128,-0.103,-0.024,,,0.32849997
FSLR,"First Solar, Inc.",Tempe,AZ,Solar,Technology,6700,3,9,5,260.07,259.32,0,,1.478,27.106806,12.159229,3990832,2819727,27709702144,7.7739635,172.878,26401241088,0.28752002,100925073,107041000,5137944,0.92303,2.5,0.0629,64.485,4.014422,4.559,1024832000,9.55,21.29,0.33,7.407,18.338,0.44984603,258.87,286.38,300,2,buy,27,1990097024,18.592,1439703040,681524992,1.666,2.412,3564423936,9.874,33.358,0.0718,0.16048999,-904987392,904580992,4.514,0.448,0.43054,0.40390998,0.30478
FE,FirstEnergy Corp.,Akron,OH,Utilities - Regulated Electric,Utilities,12042,10,5,7,38.23,38.22,1.7,0.84660006,0.488,20.248678,13.38112,5179375,2555864,22024998912,1.7286711,37.2944,46868017152,0.08343001,508572396,575516032,12504199,0.91425,4.68,0.028299998,21.541,1.776612,-0.134,1084000000,1.89,2.86,2.26,3.679,12.379,-0.012896597,38.27,42.04,42,2.5,buy,16,888000000,1.543,3785999872,24515000320,0.408,0.648,12741000192,180.085,22.216,0.02777,0.09481,-2012999936,1459000064,-0.137,0.017,0.68605006,0.29715002,0.19744
FI,"Fiserv, Inc.",Milwaukee,WI,Information Technology Services,Technology,42000,6,6,1,149.94,150.41,0,,0.928,28.10319,14.816024,6996585,2434537,88190803968,4.5391326,137.7214,1.12E+11,0.16676001,580783821,585102016,8577697,0.93241,3.3,0.0148,49.148,3.0477333,0.306,3240000000,5.33,10.11,1.11,5.752,13.628,0.24658787,149.79,171.95,173.22,1.9,buy,32,1214000000,2.075,8200000000,24539000832,0.153,1.056,19428999168,82.95,32.237,0.03759,0.109189995,3951375104,4863000064,0.393,0.074,0.60523,0.42205003,0.24186
FMC,FMC Corporation,Philadelphia,PA,Agricultural Inputs,Basic Materials,6200,2,8,6,54.38,54.41,2.32,0.2379,0.883,5.78359,11.188492,4283010,1972606,7038487040,1.733404,59.9622,11124063232,0.27652,123940102,124818000,9315592,0.9987,5.15,0.0956,34.542,1.6325053,,1220000000,9.75,5.04,3.28,2.74,16.794,-0.47096348,56.39,70.35,68.97,2.5,buy,17,420500000,3.369,662400000,4484700160,0.911,1.463,4060499968,103.503,32.494,0.025150001,0.31211,440100000,313100000,,-0.317,0.39143002,0.16313,0.12516
F,Ford Motor Company,Dearborn,MI,Auto Manufacturers,Consumer Cyclical,177000,9,10,10,11.94,11.9,0.6,0.6186,1.625,12.206185,6.134715,50201923,48103982,47047778304,0.26506686,11.90895,1.74E+11,0.0221,3907460069,3921489920,118838359,0.57822,2.23,0.032899998,10.738,1.1026262,-0.242,3921999872,0.97,1.93,-2.26,0.979,15.688,-0.16087884,11.84,13.7,13,2.7,hold,24,24900999168,6.237,11079999488,1.51E+11,0.947,1.168,1.77E+11,352.992,44.426,0.01116,0.09401,-1755250048,13502999552,-0.25,0.031,0.08604,0.06242,0.0313
FTNT,"Fortinet, Inc.",Sunnyvale,CA,Software - Infrastructure,Technology,13522,5,8,5,57.94,58.27,0,,0.976,38.025974,29.877552,16786744,5457772,44736208896,8.290932,61.29335,42795708416,0.22228001,641898911,763937984,12759936,0.70342004,2.04,0.0202,-0.18,,0.208,1199399936,1.54,1.96,3.06,7.931,30.595,-0.17590767,58.56,71.8,70,2.5,buy,37,3023099904,3.957,1398800000,1082599936,1.058,1.2,5395800064,,6.977,0.11076,,1523299968,2088400000,0.258,0.072,0.77129,0.25924,0.23653
